gene_id,gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj,log2FoldChange_MLE,lfcSE_MLE
ENSG00000158186.12,MRAS,3260.734399010546,0.34929213218631394,0.028490930834577963,1.8546140094229355e-35,9.060027207057889e-33,0.35278639572251036,0.0283876787405636
ENSG00000166265.11,CYYR1,109.90291691461728,0.6177490688296394,0.050960382430119605,1.9390382196925022e-35,9.235639040395388e-33,0.6255843718131247,0.05035334917906145
ENSG00000115267.5,IFIH1,116.94234015149243,0.4624246269886343,0.037834808987482614,2.0419193115779383e-35,9.48845042053241e-33,0.4664427412189412,0.037556524346662075
ENSG00000198624.12,CCDC69,232.2466722751135,0.44151285675840335,0.03624257386024421,2.2645015982593758e-35,1.0272210583342291e-32,0.4467347889772168,0.035993698459519045
ENSG00000168918.13,INPP5D,371.0294610751547,0.5341241569591013,0.04401536551529273,4.015278212776935e-35,1.7790483839494456e-32,0.5389041300312494,0.04358114064694105
ENSG00000152518.6,ZFP36L2,553.9723366436631,0.5793784089015827,0.048459048903109515,1.068232181335949e-34,4.6254453451846594e-32,0.5867811008552268,0.047757558041452264
ENSG00000037280.15,FLT4,92.40070707104475,0.7014136634050211,0.05854379376067113,1.1191595722948865e-34,4.738272926969373e-32,0.7087501713620472,0.05770219373797196
ENSG00000175287.18,PHYHD1,329.77583401152083,0.6482395579727339,0.05397511795544131,1.195014677847274e-34,4.94943905268397e-32,0.6563631364599549,0.053460247261160845
ENSG00000177917.10,ARL6IP6,174.31242848674543,0.38449418403166513,0.03187341184925432,1.2263081470062387e-34,4.970983578034651e-32,0.3883468921633215,0.03163593094110999
ENSG00000138434.16,SSFA2,2766.732694990938,0.3248897211486158,0.027100830597772935,2.101811675324408e-34,8.342440841308464e-32,0.3304067512052276,0.027012072184806814
ENSG00000132688.10,NES,763.3695148181762,0.5207892388928462,0.043942354188155994,2.1956794939334676e-34,8.537160350698046e-32,0.5314185269951301,0.04345819755330718
ENSG00000159176.13,CSRP1,7935.841805399955,0.42450721020105586,0.03530212657244644,2.2685540586170488e-34,8.644098384954403e-32,0.4292799672169295,0.03511315636621
ENSG00000128849.10,CGNL1,886.5395535535125,0.5858390983306164,0.0493407726885299,2.4350581918212215e-34,9.096613464819199e-32,0.5963171629621049,0.04879902042830051
ENSG00000070778.12,PTPN21,323.61548899919006,0.3253116070657137,0.02723473529149587,2.586516776786901e-34,9.476599544489238e-32,0.3311704234945001,0.02711188737679372
ENSG00000196154.11,S100A4,45.300901554826495,0.8808352807792571,0.07395561986965388,2.7104118036598237e-34,9.56273438580129e-32,0.8919630762441748,0.07304498768060418
ENSG00000124942.13,AHNAK,10570.550302271706,0.5674472378327468,0.048418404642044624,2.6913600468971857e-34,9.56273438580129e-32,0.5851092932485389,0.04791374649838302
ENSG00000135111.14,TBX3,113.76993145942399,0.7432135430917098,0.06270335258240795,3.0204691723246175e-34,1.0462905212932475e-31,0.753179250053177,0.061724204612198526
ENSG00000154945.6,ANKRD40,1973.660478965066,0.46008306218832395,0.03848208433965648,3.316273111894841e-34,1.1282434879967948e-31,0.46546414983264195,0.03816930707074583
ENSG00000205835.8,GMNC,12.802282677282339,0.8916220434312689,0.0750829658325776,3.671599100107328e-34,1.2272158957060494e-31,0.9040973458273119,0.0741888649000521
ENSG00000100227.17,POLDIP3,957.5525485300118,0.28999403730010404,0.024201948747339087,6.780707985468004e-34,2.227345664467869e-31,0.2927483714352016,0.02412167402914286
ENSG00000135678.11,CPM,431.08818865857575,0.5294421090243444,0.044582408876264794,7.273497626687529e-34,2.348723335316115e-31,0.5357896215104428,0.04416851844628792
ENSG00000165406.15,MARCH8,606.954438174802,0.2756709684190365,0.023067334152511366,9.4333480029567785e-34,2.946297477907091e-31,0.2785525760407064,0.023003256767541447
ENSG00000140798.15,ABCC12,60.93076338768061,-0.5905136946561608,0.04945389097261732,9.427079991605936e-34,2.946297477907091e-31,-0.5976936020295769,0.04935814159889137
ENSG00000184371.13,CSF1,362.4751106517584,0.6458865870835361,0.05504591775365816,1.2555463856042621e-33,3.858172538472968e-31,0.6557984172164519,0.05426193206080981
ENSG00000027075.13,PRKCH,169.53757078173817,0.5193179034922283,0.04406433746630374,1.357727946043057e-33,4.1059417187321145e-31,0.527513902353361,0.04367068397981715
ENSG00000153179.11,RASSF3,175.5744162120045,0.4343160675691343,0.03665099248055934,2.2362867179395997e-33,6.657146023466445e-31,0.437094167328476,0.03630875628717242
ENSG00000104112.8,SCG3,2872.902312225167,-0.3254336695431045,0.027540771734586345,2.2717556311890973e-33,6.658690505448413e-31,-0.3313310303718119,0.027526140162324117
ENSG00000170153.10,RNF150,791.1261848576787,-0.2956695350537417,0.02481192746329354,2.4178582407887762e-33,6.9795507884102675e-31,-0.29892788522536823,0.024844787060780776
ENSG00000101096.19,NFATC2,117.3252965982516,0.5356628784156048,0.04551023815232858,2.801164238526889e-33,7.965340458569296e-31,0.5420349543230625,0.04509569190843808
ENSG00000054654.15,SYNE2,1059.188450268149,0.43998944358506675,0.03760509137265625,3.9890185330328885e-33,1.1176291336962146e-30,0.44701791751591474,0.037281271690782485
ENSG00000186522.14,SEPT10,310.0744937787286,0.43537996214698665,0.03710293434374099,4.987823264488086e-33,1.3772175193482176e-30,0.4411207040415105,0.03684636587012656
ENSG00000105655.18,ISYNA1,357.66141536862483,0.589050745929285,0.05040645147060748,5.248931000856264e-33,1.4286090489759078e-30,0.5971896264418695,0.04990029136578229
ENSG00000183943.5,PRKX,374.7222105435508,0.5339558364567167,0.04569540632020721,5.63389877308348e-33,1.5117892876730488e-30,0.5412893057547914,0.045251556685515476
ENSG00000121966.6,CXCR4,93.77221570718609,0.8058334849329045,0.06951736636400188,5.822661148517297e-33,1.54074083613266e-30,0.8170253590806854,0.06831860336331576
ENSG00000150457.8,LATS2,118.18417073774857,0.5527791407967197,0.0474370502995828,6.131519303443815e-33,1.60024254478372e-30,0.5598484653693074,0.04683061530543044
ENSG00000183963.18,SMTN,492.2457136402378,0.746992041671586,0.06440728672685606,8.098383848780817e-33,2.0850055282023264e-30,0.7587154045858452,0.06358864302202813
ENSG00000057252.12,SOAT1,404.8509838917775,0.25265588476653167,0.021526248377198427,1.0103375813690873e-32,2.5665268800325133e-30,0.25558333192415184,0.021453807400387114
ENSG00000163513.17,TGFBR2,436.888222476035,0.5424542562621432,0.04666583913240713,1.4340224366224065e-32,3.5948678240171164e-30,0.5494718725315998,0.0462364138773711
ENSG00000184305.14,CCSER1,512.5279130167123,-0.3429123620989393,0.02923879586058489,1.627112558507212e-32,4.025941359049273e-30,-0.34665128775302895,0.0291956131970237
ENSG00000050426.15,LETMD1,779.359302214472,-0.22335045732266293,0.01880052095500283,1.7461598670572222e-32,4.2651074086120766e-30,-0.22328443572027395,0.01881478919003684
ENSG00000136048.13,DRAM1,68.20709106603893,0.42308855687274566,0.03635285964871049,1.796638066442833e-32,4.3328542331479565e-30,0.42768120220851114,0.0360452757728661
ENSG00000177469.12,PTRF,749.7504074699426,0.5549870796009839,0.04814736450965472,1.8431730021951248e-32,4.38951650472769e-30,0.5645075140654164,0.047585678680426
ENSG00000105559.11,PLEKHA4,84.12811786387407,0.7159447851491906,0.062289732765469924,1.9011289025815446e-32,4.471642944689332e-30,0.7259898764995225,0.061211356199881585
ENSG00000134802.17,SLC43A3,46.05543524623172,0.5318758140308777,0.04605098543070666,2.4243515275665708e-32,5.592665274969212e-30,0.5392510971953368,0.0455448324800296
ENSG00000110446.9,SLC15A3,101.71634020062908,0.5295109862520246,0.04581184657326236,2.4364435115601755e-32,5.592665274969212e-30,0.5364522908236121,0.045310043818736316
ENSG00000147113.16,CXorf36,240.41132122658237,0.5381821448247405,0.0466106428597748,2.607029585445957e-32,5.9129913883233775e-30,0.5462659050101042,0.0461610596628036
ENSG00000117318.8,ID3,477.8721251944164,0.5896482029632486,0.05143126558142738,4.069258079226593e-32,9.120882932402947e-30,0.5989170458695988,0.05077077699413706
ENSG00000156925.11,ZIC3,27.60429330537159,0.6797932924983182,0.059280917362467274,4.6034364999709475e-32,1.0198217697377499e-29,0.6887447580017668,0.058437012685193836
ENSG00000163349.21,HIPK1,2242.506319021929,0.2454412920046275,0.020975211431977826,4.852433072862942e-32,1.0626270678641928e-29,0.24650522911435294,0.020922781823293417
ENSG00000109787.12,KLF3,583.153126160002,0.3296973840599073,0.02858500334049049,5.047890473830438e-32,1.0928682875842899e-29,0.3349859623651155,0.028440852895057725
ENSG00000261371.5,PECAM1,886.2143357760738,0.6477885843463065,0.05660650691640065,5.472345780596548e-32,1.1714509192351174e-29,0.6579198956863158,0.05589077559921582
ENSG00000111863.12,ADTRP,55.36331866738972,-0.5748845214385652,0.04962602144720522,5.796859498938992e-32,1.2136457931185239e-29,-0.5826508319017918,0.04951705869756589
ENSG00000136451.8,VEZF1,655.5876431959971,0.3163694727993888,0.02736260510870347,5.742796446318442e-32,1.2136457931185239e-29,0.32062750611318397,0.027246960646223894
ENSG00000145358.6,DDIT4L,147.82193843504126,0.6222279810952848,0.05440729136301827,9.677043052774684e-32,2.0039893939289486e-29,0.6317186988937599,0.05388551947129058
ENSG00000213694.3,S1PR3,186.7161317712121,0.535708926744976,0.04615036065097181,1.0597728982148857e-31,2.1710530383645165e-29,0.5356208976434492,0.0457184167908531
ENSG00000111961.16,SASH1,2646.408246345985,0.41299628065561284,0.036749132745791176,1.1901288277628593e-31,2.4121632368657442e-29,0.4267132432318793,0.03645310579897706
ENSG00000120162.9,MOB3B,441.88809769438217,0.35647626830618045,0.031046714618646214,1.332546651034854e-31,2.672387241633267e-29,0.3610567139264408,0.030869515394940306
ENSG00000186094.16,AGBL4,264.2476738871415,-0.3563440648690922,0.03089627098841137,1.5010144458224766e-31,2.9788882522718567e-29,-0.36057790865830996,0.03085524914791611
ENSG00000179348.11,GATA2,84.41417395807589,0.7450544709618787,0.06599777236452223,1.6952672478322034e-31,3.329714598525684e-29,0.7559534740836044,0.06474550045582632
ENSG00000053702.14,NRIP2,228.80942695740862,0.36893352371392174,0.03220834662868536,1.945461753906814e-31,3.750894175459208e-29,0.3737691295577005,0.03204452129195868
ENSG00000088836.12,SLC4A11,79.28664710592713,0.6468180730075136,0.05672327389971137,1.9490789595342303e-31,3.750894175459208e-29,0.6560243421722798,0.056244000120622875
ENSG00000105137.12,SYDE1,121.45068022693498,0.6458852946595486,0.057032912674308024,2.109105910585399e-31,4.0182685808473023e-29,0.6556548000011616,0.05624471408966762
ENSG00000196739.14,COL27A1,342.38542737891106,0.6224261559823026,0.05461550907424477,2.146914390328157e-31,4.049803263815054e-29,0.6307586255198537,0.05411604492811222
ENSG00000162618.12,ADGRL4,165.05959147207,0.5761253985720396,0.050811269406740654,2.201661788838522e-31,4.112358862838385e-29,0.5855968678080755,0.05025063189432307
ENSG00000172935.8,MRGPRF,22.99224632396336,0.7586725107484631,0.06688828364436267,2.2256943020779696e-31,4.11688619836791e-29,0.7687239364108648,0.0659701782148404
ENSG00000187098.14,MITF,172.26866863609817,0.3143770495329358,0.02759019123655117,2.27757007520387e-31,4.172333180075397e-29,0.3197241041954353,0.027442634799887705
ENSG00000119729.10,RHOQ,928.0682845726359,0.34534177994134746,0.03020239853484497,2.434838678809868e-31,4.3676850568901387e-29,0.3501467367906826,0.030068565493094137
ENSG00000214595.11,EML6,840.5830571962872,-0.2765434171866437,0.023601353058568482,2.4529828946422676e-31,4.3676850568901387e-29,-0.27439942079022517,0.023565107400905987
ENSG00000021645.18,NRXN3,2618.704225658957,-0.37235719604378575,0.03272866353404642,2.4186288878511833e-31,4.3676850568901387e-29,-0.38035985573287245,0.032661495234563805
ENSG00000139433.9,GLTP,765.0846431791061,0.3953459430608846,0.03483054668193304,2.6236141441022133e-31,4.628249691984757e-29,0.40239179398299724,0.03457397343237355
ENSG00000164050.12,PLXNB1,3111.607427480411,0.5075593028893561,0.04459498639802121,2.975281054335486e-31,5.200463729100889e-29,0.5142685530487087,0.04422734700078649
ENSG00000054598.6,FOXC1,143.90866720539864,0.6252102909339434,0.0553141121336705,3.3866708547333366e-31,5.865713920398139e-29,0.63392176798601,0.054569497876080085
ENSG00000164889.12,SLC4A2,306.5726668794867,0.49343872810689327,0.04346739424969681,3.418650005699866e-31,5.86775855032377e-29,0.5005503774613067,0.04309154983332889
ENSG00000135917.13,SLC19A3,115.54521279657665,0.5367454453877596,0.0475364153664979,3.964116914495316e-31,6.743246022764711e-29,0.5455798003614931,0.047019297902717444
ENSG00000011426.10,ANLN,1788.2545840728087,0.5469247329734932,0.048780180773686975,4.1247276598956134e-31,6.954363838613383e-29,0.5605992558716558,0.048327863245818274
ENSG00000134453.15,RBM17,999.1137673564076,0.24391992044697638,0.0212903526794462,4.5104705069162235e-31,7.538024920856833e-29,0.24615687143828896,0.02123458015129401
ENSG00000128564.6,VGF,919.5182659475965,-0.9486548925287238,0.08392413642795322,4.710855383008323e-31,7.804453631049962e-29,-0.9694863443659875,0.08365904716467719
ENSG00000185591.9,SP1,778.7376032411871,0.2875719654556343,0.02518734725733236,5.0696463873872255e-31,8.326457152801847e-29,0.2905538195547761,0.025086124746198805
ENSG00000170899.10,GSTA4,656.0542841149372,-0.3481248520954348,0.030443124946403558,5.218875767960401e-31,8.498292404374492e-29,-0.3522019076898415,0.030415289033900964
ENSG00000134769.21,DTNA,7094.080636147322,0.41548519330653194,0.036591602401368675,5.668111202770042e-31,9.151597850438545e-29,0.4206833274243571,0.03635140447413717
ENSG00000120875.8,DUSP4,119.45539116547353,-0.7281757109204796,0.06425547941784451,7.283723808178857e-31,1.1661303024657445e-28,-0.7391139401146825,0.0639861651568686
ENSG00000079841.18,RIMS1,2512.3185993456186,-0.2541431196599851,0.022464347831220994,8.23133021080457e-31,1.3068608598020723e-28,-0.2595423974262923,0.022489434125524135
ENSG00000125753.13,VASP,229.62759996535073,0.47192832314981875,0.041868098294747795,9.293516114124704e-31,1.463306355423999e-28,0.47817661577821724,0.04147169233343571
ENSG00000100246.12,DNAL4,306.9060646494407,-0.3452766786501868,0.030330571746699522,1.1127315627518294e-30,1.7376853879957256e-28,-0.3489293593509503,0.03030300368178285
ENSG00000131724.10,IL13RA1,445.8605630101972,0.42476351243081356,0.03881180691552483,1.2695713551463804e-30,1.9664937770934018e-28,0.4423557089327993,0.038454657845167495
ENSG00000188783.5,PRELP,540.6669887622444,0.7020662296274883,0.0627335417277893,1.2957050925669239e-30,1.9748618738868027e-28,0.7122515144185644,0.06192657844789894
ENSG00000169871.12,TRIM56,782.2377334058808,0.6057491780057195,0.0543625150924606,1.2909881008705062e-30,1.9748618738868027e-28,0.6165884161663551,0.05360770073931822
ENSG00000171940.13,ZNF217,137.89506679248177,0.4580789635796286,0.04073724847962683,1.5647106548109917e-30,2.3659418567824617e-28,0.4634960402711175,0.040355742646398476
ENSG00000164600.5,NEUROD6,333.3789178417341,-0.7557923589100305,0.06707346059378975,1.9900546740843304e-30,2.985395405563359e-28,-0.7655386031879229,0.0667749593954109
ENSG00000128284.19,APOL3,157.18393271147556,0.5162567441634556,0.04616341250827096,2.1693618591829217e-30,3.22895954227758e-28,0.5230494146496927,0.04565332184096033
ENSG00000187800.13,PEAR1,115.31849968643957,0.7008278622765712,0.06312590880209511,2.273093195425295e-30,3.3364058888802594e-28,0.7111594733169718,0.06209406678212164
ENSG00000182674.5,KCNB2,151.51202418835527,-0.4795677629134066,0.04253173770666331,2.276573407277103e-30,3.3364058888802594e-28,-0.4859768935014344,0.042433001527306946
ENSG00000143127.12,ITGA10,152.78565825303417,0.5782682130304991,0.051758196164301336,2.5120722058391833e-30,3.653435088980773e-28,0.5864456963827147,0.0512436044132129
ENSG00000213064.9,SFT2D2,925.2217390937791,0.3701930646940142,0.03250603177093032,2.665878040068263e-30,3.8348602223201378e-28,0.3698229001201365,0.032329674672515116
ENSG00000198740.8,ZNF652,1186.547612390294,0.3577158002944078,0.03176200263725312,2.677075422887772e-30,3.8348602223201378e-28,0.3616080935825936,0.03161254674223277
ENSG00000162909.17,CAPN2,1705.6250741981871,0.32414453683235017,0.028815799539619283,3.1522050405238825e-30,4.481776897915001e-28,0.3278520707344744,0.02869710966581238
ENSG00000203952.9,CCDC160,31.107604013744783,0.4807043585215371,0.042985339309591385,3.476805610520908e-30,4.906674110492173e-28,0.48663387130705255,0.04262716801201409
ENSG00000175215.9,CTDSP2,1671.5442306751759,0.41250340377188405,0.03706885766510515,3.7898195635546086e-30,5.309091347414883e-28,0.41915950585948186,0.03674081297762884
ENSG00000109320.11,NFKB1,345.36177259059787,0.23637414096581688,0.02098579285190269,3.823127954172181e-30,5.316659400210831e-28,0.23874144858300514,0.020927928729028853
ENSG00000091436.16,AC013461.1,527.455914986362,0.3454025914458305,0.031063309667623117,4.045222904946201e-30,5.584752665582248e-28,0.3516110042497493,0.030835286598656513
ENSG00000204301.6,NOTCH4,493.9604551836092,0.5935719274299235,0.053302299334843775,4.3261660954170254e-30,5.9296486654593645e-28,0.6011343734946452,0.0527448168713336
ENSG00000115282.19,TTC31,169.04817455089898,0.3307124371749221,0.029722596366780495,4.458461670844133e-30,6.067329410923031e-28,0.3364502665532221,0.029527663378313838
ENSG00000159658.10,EFCAB14,1728.7713712822506,0.3200096657714188,0.02858297741132692,4.916341985193708e-30,6.642989184532662e-28,0.32368414184084215,0.028428531035726838
ENSG00000133561.15,GIMAP6,179.5285070456202,0.5055795294584334,0.045452662206344537,4.9926102401997484e-30,6.698535936358141e-28,0.5132588784649116,0.045083814612569176
ENSG00000157978.11,LDLRAP1,263.24456039466855,0.46577245241939647,0.04179781695149479,5.1348407533538295e-30,6.841187834468333e-28,0.47190453279329303,0.04146023584294313
ENSG00000149564.11,ESAM,330.75015782010337,0.601177861661448,0.054487680822372195,5.329583509702346e-30,7.0513350713089645e-28,0.6114544601707844,0.053736034713365986
ENSG00000162889.10,MAPKAPK2,530.3352110412682,0.4809543341609852,0.0437304864530556,5.3882383151669584e-30,7.079773543486958e-28,0.4927546606871622,0.04330805483890821
ENSG00000183255.11,PTTG1IP,2082.468852216415,0.36419307066632456,0.03265561100905895,5.605530978126784e-30,7.3148339859774985e-28,0.36934505146118696,0.03247146560191294
ENSG00000076067.11,RBMS2,491.01062249588534,0.5234808026664404,0.04722746041219705,6.029072406808148e-30,7.814005952007405e-28,0.531377131562174,0.046742857640723064
ENSG00000082781.11,ITGB5,566.1206893479002,0.45652997815293855,0.0412181185486061,6.071728914655208e-30,7.816120221757503e-28,0.46471236235301433,0.0408808709705212
ENSG00000177807.6,KCNJ10,2336.5207655264744,0.4916416646189183,0.04458241714662306,8.475539492483596e-30,1.0837313987301844e-27,0.5017034499397283,0.04424848011018205
ENSG00000173530.5,TNFRSF10D,84.02767948254056,0.739016220018699,0.0671408565647277,8.897971070911447e-30,1.1301609656200327e-27,0.7496719598903632,0.06614326996300943
ENSG00000171388.11,APLN,371.56696630605217,0.57104939884619,0.051693531364220766,9.555840561558988e-30,1.2056812872769658e-27,0.5802484195541099,0.05122332938438628
ENSG00000109832.12,DDX25,488.36563227794255,-0.30861826315798835,0.02768082056980684,1.268406674827173e-29,1.5898476295267958e-27,-0.312604491427469,0.027656822823320576
ENSG00000175426.10,PCSK1,856.9866667533452,-0.7501622178854971,0.06782901046707583,1.3883586703348047e-29,1.7288241429554707e-27,-0.7615151620749842,0.06742029690728904
ENSG00000142227.10,EMP3,134.16105947456109,0.507587445896834,0.04605533802441585,1.6218225567557746e-29,2.0064261916435724e-27,0.514884621351164,0.04564021747516244
ENSG00000184481.16,FOXO4,1065.141360528376,0.49630175732337517,0.04500687310506652,1.6328203890471796e-29,2.0069996162662496e-27,0.5032588100313513,0.044612037346620316
ENSG00000101187.15,SLCO4A1,618.6057259250972,0.7667482596637846,0.07050180772272167,2.1196978418705033e-29,2.5887489284177452e-27,0.7821581032302098,0.069476955522428
ENSG00000162373.12,BEND5,252.8206120502383,-0.3709500173306856,0.033504743629486064,3.0916092945110524e-29,3.751677724778635e-27,-0.3754453931496896,0.03344876731205776
ENSG00000180044.4,C3orf80,183.74782875203587,-0.5518576370515137,0.0501815305992465,3.269041928786431e-29,3.941885242230322e-27,-0.5617448734985188,0.05006836522640381
ENSG00000165175.15,MID1IP1,1613.3388406950712,0.447442358793861,0.04132744738374859,3.53967986918339e-29,4.2413824445082984e-27,0.45966613241551985,0.04099578996926139
ENSG00000137076.18,TLN1,2640.8092202315693,0.41981862983359164,0.03827898822781609,3.9047477943361416e-29,4.649578436105761e-27,0.42547609680174064,0.0379759476741261
ENSG00000182197.10,EXT1,313.1951863110565,-0.18754262118388304,0.017092871246067096,4.197788931913433e-29,4.967470480174828e-27,-0.19199259529596005,0.017146145044430922
ENSG00000170439.6,METTL7B,48.29440536596034,0.5514432862903632,0.05048083198234427,4.4752479657200245e-29,5.26311260758629e-27,0.5593747596738801,0.04998100187258827
ENSG00000168743.12,NPNT,113.06303637966481,0.5093098356451778,0.046617162687304654,4.7733305287905635e-29,5.579232713774099e-27,0.5166432147797676,0.04618646979223099
ENSG00000183615.5,FAM167B,20.945311230663716,0.8624484836672845,0.07965565959631041,5.064623510459743e-29,5.8836101903218915e-27,0.8748870868236889,0.0782492405276229
ENSG00000196411.9,EPHB4,112.97611486818077,0.5900732194012099,0.054446508265505136,5.215199470075532e-29,6.0218169881138816e-27,0.5999136839208602,0.05366830792263484
